Date,BMW,SAP,VOW,CON,SIE
2012-12-28,72.93,60.69,172.15,87.59,79.6545
2013-01-02,75.93,62.08,179.0,89.11,81.2049
2013-01-03,75.61,62.0,178.9,89.51,81.263
2013-01-04,75.8,61.47,178.85,88.61,81.3309
2013-01-07,75.75,60.95,175.95,87.9,81.0305
2013-01-08,73.21,60.65,174.0,87.09,80.4878
2013-01-09,72.16,61.02,171.6,87.0,80.6526
2013-01-10,72.89,60.61,173.3,86.77,80.7398
2013-01-11,73.22,61.32,176.05,85.06,81.0596
2013-01-14,73.22,61.06,175.85,83.75,80.6719
2013-01-15,72.48,58.7,175.5,83.83,80.6429
2013-01-16,73.1,59.02,176.95,85.2,80.3425
2013-01-17,74.06,58.13,178.4,85.26,80.2843
2013-01-18,73.33,58.05,177.9,84.4,80.2553
2013-01-21,74.28,58.4,179.35,85.1,80.9045
2013-01-22,74.16,57.82,180.95,84.61,81.0886
2013-01-23,74.34,59.2,182.65,84.51,81.0886
2013-01-24,74.63,58.9,182.9,84.2,78.7436
2013-01-25,75.85,60.04,184.65,85.71,79.2959
2013-01-28,75.5,59.98,185.55,85.11,78.8114
2013-01-29,75.58,60.29,184.25,86.34,79.1021
2013-01-30,74.91,60.28,183.6,86.99,78.8502
2013-01-31,74.15,60.34,182.15,86.45,78.3366
2013-02-01,74.48,60.91,186.65,87.4,77.4257
2013-02-04,72.03,60.05,179.9,84.24,75.0419
2013-02-05,71.86,60.2,178.2,85.37,75.3713
2013-02-06,71.77,59.16,176.35,85.92,74.6349
2013-02-07,71.74,59.2,176.5,86.08,74.6155
2013-02-08,73.5,59.53,180.55,87.6,74.4508
2013-02-11,72.07,58.99,178.9,87.87,74.7996
2013-02-12,71.52,59.9,179.15,86.89,75.2841
2013-02-13,72.15,59.95,180.7,87.45,76.447
2013-02-14,71.68,59.77,177.4,87.43,76.0884
2013-02-15,71.65,59.78,177.0,88.55,75.6911
2013-02-18,71.37,59.37,176.7,88.45,75.7493
2013-02-19,71.79,59.8,181.0,89.61,76.5536
2013-02-20,70.76,59.97,180.7,90.82,76.1853
2013-02-21,69.06,59.09,176.05,88.33,74.8481
2013-02-22,68.79,59.55,163.8,86.98,75.9624
2013-02-25,70.58,60.52,166.2,87.89,77.2028
2013-02-26,69.46,59.01,163.5,87.0,75.8462
2013-02-27,70.32,59.49,166.95,89.35,76.5245
2013-02-28,70.7,59.85,167.25,89.91,77.1544
2013-03-01,69.2,60.35,164.1,89.77,77.2028
2013-03-04,69.4,60.95,162.55,89.44,77.1059
2013-03-05,71.41,62.58,166.45,92.17,78.637
2013-03-06,71.6,63.42,168.45,93.89,79.4897
2013-03-07,72.02,63.8,169.95,98.0,79.5963
2013-03-08,72.65,63.81,169.8,97.89,80.6235
2013-03-11,72.56,64.0,168.85,96.68,80.6138
2013-03-12,72.0,63.61,165.95,96.33,80.2456
2013-03-13,71.27,63.95,166.5,97.21,80.5557
2013-03-14,70.94,64.79,164.65,96.93,81.3503
2013-03-15,70.0,64.8,160.3,96.68,80.8948
2013-03-18,70.19,64.4,159.25,98.04,81.4569
2013-03-19,69.07,64.25,158.55,96.5,82.048
2013-03-20,70.15,64.31,157.75,95.81,82.8232
2013-03-21,69.36,62.96,155.25,93.17,84.1895
2013-03-22,69.59,62.5,156.55,92.6,83.831
2013-03-25,69.75,62.21,155.2,92.44,83.6662
2013-03-26,69.81,61.96,156.6,94.48,82.7941
2013-03-27,69.1,61.65,155.6,93.76,81.8638
2013-03-28,67.31,62.5,155.0,93.27,81.4278
2013-04-02,68.35,63.12,157.6,94.13,83.2108
2013-04-03,68.39,62.8,156.15,95.03,81.4472
2013-04-04,67.57,61.72,156.1,91.95,80.9626
2013-04-05,66.31,59.92,154.45,90.5,78.8695
2013-04-08,66.3,60.01,156.1,89.11,78.6467
2013-04-09,65.9,59.22,152.0,88.13,78.104
2013-04-10,67.95,59.78,152.7,90.81,79.5479
2013-04-11,69.03,59.78,152.85,91.0,79.7223
2013-04-12,67.4,59.3,147.8,87.82,78.2881
2013-04-15,66.44,58.93,144.85,86.76,76.9218
2013-04-16,66.86,59.43,145.7,85.89,76.6505
2013-04-17,65.0,58.88,141.45,82.9,75.5651
2013-04-18,63.93,59.63,138.5,82.18,74.6349
2013-04-19,64.84,57.85,141.0,82.6,73.7821
2013-04-22,65.24,57.11,142.1,83.41,73.9856
2013-04-23,66.78,57.74,146.9,86.46,75.5845
2013-04-24,67.84,59.53,150.7,88.36,76.7958
2013-04-25,68.89,60.42,152.6,89.55,77.3385
2013-04-26,68.62,59.75,148.1,88.96,76.476
2013-04-29,69.86,59.96,152.0,90.31,77.009
2013-04-30,70.05,60.31,153.9,90.16,76.8443
2013-05-02,70.74,60.3,152.5,90.46,77.3385
2013-05-03,72.12,61.82,158.0,96.0,78.0943
2013-05-06,71.33,62.03,157.0,97.11,77.571
2013-05-07,70.98,62.52,158.0,97.37,77.8521
2013-05-08,71.03,62.84,158.35,99.38,78.4529
2013-05-09,71.07,62.81,159.05,99.52,78.7726
2013-05-10,71.84,63.3,157.65,98.56,79.1506
2013-05-13,72.08,63.36,156.95,96.22,79.1893
2013-05-14,73.31,64.03,160.25,98.21,78.792
2013-05-15,71.93,64.05,162.7,99.25,78.5691
2013-05-16,71.4,62.98,162.35,97.34,78.3753
2013-05-17,71.93,62.73,168.4,100.3,78.3656
2013-05-20,74.02,62.55,173.85,100.55,78.5885
2013-05-21,73.83,62.0,171.6,101.15,78.7145
2013-05-22,73.35,62.0,172.5,102.45,79.7417
2013-05-23,71.48,60.64,168.0,100.15,78.7726
2013-05-24,70.88,58.68,166.6,99.66,79.8967
2013-05-27,71.88,59.89,167.55,99.79,80.2843
2013-05-28,72.31,60.2,167.45,101.8,80.7882
2013-05-29,72.42,58.79,166.8,100.9,80.1099
2013-05-30,73.15,58.68,168.15,101.5,80.1874
2013-05-31,73.69,58.03,168.95,101.65,79.0827
2013-06-03,73.11,57.91,167.05,101.45,78.9083
2013-06-04,73.3,58.42,165.25,100.35,78.6273
2013-06-05,72.38,57.2,164.5,100.5,78.1815
2013-06-06,71.05,57.19,162.35,99.29,77.0574
2013-06-07,72.2,58.02,166.25,101.4,77.8424
2013-06-10,72.49,58.39,168.0,102.35,78.5788
2013-06-11,71.41,57.65,165.15,100.1,78.4722
2013-06-12,70.16,57.41,159.7,99.7,77.823
2013-06-13,69.16,57.24,158.0,98.95,76.6795
2013-06-14,70.03,57.26,159.15,100.8,76.8346
2013-06-17,70.55,58.2,162.3,101.55,77.4838
2013-06-18,69.87,57.74,161.8,101.6,77.5129
2013-06-19,69.8,57.57,159.7,101.4,77.2028
2013-06-20,66.43,56.63,153.1,97.86,75.9915
2013-06-21,64.36,55.1,149.95,96.2,74.8674
2013-06-24,64.04,54.42,146.95,94.53,73.6465
2013-06-25,65.92,54.88,151.5,97.02,74.0534
2013-06-26,66.77,57.39,154.0,99.27,74.6542
2013-06-27,67.29,58.0,156.0,102.85,75.1678
2013-06-28,67.18,56.26,155.55,102.6,75.2454
2013-07-01,67.28,55.42,157.1,102.4,77.164
2013-07-02,66.43,55.5,156.4,103.15,76.7377
2013-07-03,66.12,54.7,154.05,104.7,75.7202
2013-07-04,67.7,55.03,160.1,109.05,76.3985
2013-07-05,66.2,54.5,157.25,106.65,77.5
2013-07-08,67.9,55.46,159.55,108.7,78.15
2013-07-09,69.03,56.25,161.75,110.95,78.82
2013-07-10,69.0,55.9,163.15,111.7,78.94
2013-07-11,70.15,56.7,165.3,111.6,79.33
2013-07-12,70.52,57.36,167.35,111.65,79.55
2013-07-15,70.86,57.8,167.9,109.8,79.86
2013-07-16,71.1,57.52,167.3,111.3,80.01
2013-07-17,71.27,57.67,169.65,113.35,81.02
2013-07-18,72.02,57.03,172.05,115.9,82.5
2013-07-19,72.23,55.73,172.0,115.95,83.44
2013-07-22,72.13,55.25,169.3,115.7,83.7
2013-07-23,72.4,55.12,170.85,115.25,83.44
2013-07-24,73.86,55.7,173.6,118.2,83.62
2013-07-25,74.04,55.54,173.4,118.0,78.62
2013-07-26,74.16,55.25,172.3,116.3,79.68
2013-07-29,73.97,55.14,174.05,116.65,79.46
2013-07-30,74.45,55.62,176.15,119.05,80.67
2013-07-31,73.59,55.29,178.65,118.4,82.31
2013-08-01,73.01,55.82,183.85,117.4,84.45
2013-08-02,72.48,56.31,182.75,117.7,83.75
2013-08-05,72.18,56.65,184.0,118.55,83.99
2013-08-06,71.37,57.07,182.6,116.3,83.48
2013-08-07,70.64,56.58,181.2,114.8,83.43
2013-08-08,71.68,56.1,181.75,115.8,83.15
2013-08-09,72.3,56.11,183.25,117.5,83.54
2013-08-12,73.16,55.88,184.95,117.6,83.66
2013-08-13,73.97,56.35,185.8,118.65,83.56
2013-08-14,74.4,57.45,186.55,119.45,84.38
2013-08-15,74.36,57.17,185.05,117.75,83.5
2013-08-16,75.53,57.1,183.35,118.15,83.57
2013-08-19,75.03,56.96,184.0,119.2,82.81
2013-08-20,74.05,56.47,180.7,117.65,82.14
2013-08-21,73.7,56.29,181.25,118.55,81.73
2013-08-22,75.18,56.93,183.35,120.45,82.79
2013-08-23,75.4,57.25,181.6,121.65,82.71
2013-08-26,75.42,57.8,182.1,121.2,82.93
2013-08-27,73.0,56.81,176.35,116.75,81.6
2013-08-28,71.75,56.36,172.3,112.0,81.25
2013-08-29,72.41,56.53,174.2,116.35,81.46
2013-08-30,71.29,55.93,172.1,114.2,80.09
2013-09-02,72.76,56.11,176.1,118.25,81.74
2013-09-03,72.23,55.09,171.25,117.7,81.32
2013-09-04,72.59,54.2,170.0,119.1,82.2
2013-09-05,76.97,53.42,172.0,121.65,84.6
2013-09-06,77.7,53.81,171.8,121.55,87.15
2013-09-09,78.17,54.0,171.0,123.05,86.75
2013-09-10,79.14,54.69,178.05,126.3,88.02
2013-09-11,80.0,54.4,178.7,127.45,88.05
2013-09-12,79.55,55.15,179.4,125.6,87.3
2013-09-13,79.9,54.74,181.85,125.0,86.94
2013-09-16,80.58,54.9,183.05,126.95,87.99
2013-09-17,80.18,54.82,180.25,123.0,88.58
2013-09-18,80.05,55.29,181.05,123.25,89.7
2013-09-19,81.44,55.6,177.25,125.1,90.33
2013-09-20,80.47,55.45,173.3,125.0,90.17
2013-09-23,80.31,54.84,173.55,125.55,89.72
2013-09-24,80.8,55.41,175.3,125.95,89.66
2013-09-25,80.37,56.03,175.9,125.4,90.18
2013-09-26,79.72,55.45,174.55,125.3,90.2
2013-09-27,80.1,55.19,174.55,127.85,89.83
2013-09-30,79.47,54.67,174.25,125.3,89.06
2013-10-01,80.91,54.9,174.95,127.05,91.9
2013-10-02,79.3,54.79,171.0,124.85,91.51
2013-10-03,79.56,54.52,168.1,124.4,90.07
2013-10-04,79.68,54.11,168.1,126.6,90.51
2013-10-07,79.17,52.9,170.3,129.2,89.77
2013-10-08,78.62,52.55,169.1,128.0,89.5
2013-10-09,78.8,52.2,169.7,128.0,88.71
2013-10-10,80.38,53.5,174.05,131.85,90.69
2013-10-11,80.74,53.98,175.2,133.6,91.4
2013-10-14,80.63,53.82,175.45,133.4,91.24
2013-10-15,82.95,53.85,176.0,135.5,90.28
2013-10-16,82.2,53.82,176.9,135.15,90.17
2013-10-17,81.94,53.31,177.1,136.15,89.16
2013-10-18,82.03,53.51,176.5,136.35,90.92
2013-10-21,82.1,56.06,176.9,136.3,90.51
2013-10-22,81.85,57.07,177.15,137.2,92.4
2013-10-23,82.0,56.85,176.1,136.35,92.51
2013-10-24,83.56,57.0,177.55,137.5,93.64
2013-10-25,83.66,57.62,176.5,136.2,93.85
2013-10-28,82.39,57.89,174.25,132.35,93.54
2013-10-29,82.21,57.7,174.85,131.15,94.28
2013-10-30,82.69,57.6,183.5,134.05,93.73
2013-10-31,83.54,57.86,187.2,134.95,94.18
2013-11-01,82.68,57.85,188.45,135.3,93.96
2013-11-04,83.6,57.85,192.0,136.0,93.58
2013-11-05,81.2,57.6,190.9,136.05,92.41
2013-11-06,82.16,58.62,191.1,135.2,92.53
2013-11-07,81.82,58.9,193.1,144.35,95.66
2013-11-08,81.77,58.99,192.35,143.65,95.62
2013-11-11,82.07,59.88,191.05,143.0,95.59
2013-11-12,81.54,59.52,190.8,145.0,94.87
2013-11-13,80.96,59.4,190.75,145.45,95.2
2013-11-14,81.6,59.94,193.3,147.9,96.98
2013-11-15,81.55,60.9,194.5,148.55,96.72
2013-11-18,83.2,60.98,195.15,148.7,96.91
2013-11-19,83.02,60.64,195.1,148.35,96.2
2013-11-20,83.28,60.81,195.25,147.6,96.85
2013-11-21,83.14,60.2,195.6,147.15,95.94
2013-11-22,83.77,60.26,194.7,150.35,96.87
2013-11-25,84.57,61.08,195.4,153.6,97.76
2013-11-26,84.32,60.95,194.9,153.55,97.6
2013-11-27,84.8,61.27,195.95,154.3,98.36
2013-11-28,84.73,61.6,195.0,153.05,98.27
2013-11-29,84.57,60.95,195.3,153.7,97.2
2013-12-02,85.11,60.5,196.7,155.0,97.42
2013-12-03,83.52,59.83,192.3,151.6,95.19
2013-12-04,82.54,59.63,192.25,152.6,94.18
2013-12-05,81.58,59.39,191.1,151.65,93.37
2013-12-06,82.14,59.97,193.45,153.35,94.68
2013-12-09,82.11,59.74,193.7,154.95,94.6
2013-12-10,81.05,59.26,190.6,152.55,94.15
2013-12-11,80.58,59.41,190.4,153.05,93.81
2013-12-12,79.78,58.54,189.7,151.8,93.62
2013-12-13,79.79,58.85,189.85,151.15,93.29
2013-12-16,80.92,59.67,192.6,153.7,96.0
2013-12-17,80.44,58.98,193.4,153.0,94.9
2013-12-18,82.14,59.44,195.7,157.55,95.2
2013-12-19,83.39,61.02,198.0,158.25,97.4
2013-12-20,83.99,61.45,199.25,159.2,98.01
2013-12-23,84.55,61.84,201.45,160.75,99.06
2013-12-27,85.42,62.08,204.0,160.85,100.25
2013-12-30,85.22,62.31,204.15,159.4,99.29
2014-01-02,83.54,61.67,200.5,157.5,98.99
2014-01-03,83.98,61.71,200.5,157.05,99.5
2014-01-06,82.99,62.0,198.75,157.8,99.19
2014-01-07,83.55,61.51,200.0,160.0,99.69
2014-01-08,84.45,62.55,200.15,160.4,98.42
2014-01-09,83.86,61.75,199.45,158.3,97.76
2014-01-10,83.15,61.0,202.05,158.1,97.94
2014-01-13,84.15,61.21,202.6,159.95,98.52
2014-01-14,84.12,60.36,197.8,160.15,98.73
2014-01-15,84.96,60.98,202.7,162.5,101.35
2014-01-16,85.5,60.8,202.35,164.3,100.0
2014-01-17,86.21,60.68,203.35,164.85,100.55
2014-01-20,86.13,60.65,203.3,164.1,100.4
2014-01-21,85.93,59.62,202.6,162.45,99.97
2014-01-22,85.73,58.94,201.3,163.55,98.51
2014-01-23,84.64,58.0,198.25,162.15,97.99
2014-01-24,81.97,56.78,193.3,159.3,96.33
2014-01-27,80.44,57.2,192.6,157.05,97.41
2014-01-28,81.53,56.47,195.55,159.3,98.94
2014-01-29,80.83,56.73,191.7,158.95,94.87
2014-01-30,80.82,56.93,190.15,162.1,94.14
2014-01-31,80.82,56.66,188.05,159.75,93.96
2014-02-03,79.99,55.94,185.5,157.3,92.72
2014-02-04,80.29,55.87,183.4,155.35,91.84
2014-02-05,79.88,55.28,184.6,153.45,92.08
2014-02-06,81.44,56.02,186.6,158.05,92.97
2014-02-07,81.8,56.07,187.95,158.15,93.4
2014-02-10,82.0,55.97,189.7,159.15,93.24
2014-02-11,84.45,57.21,194.7,163.9,94.08
2014-02-12,84.97,57.52,198.35,165.0,94.41
2014-02-13,85.36,57.7,199.9,167.0,94.29
2014-02-14,86.0,58.25,202.1,168.75,95.06
2014-02-17,84.93,58.3,202.65,168.65,95.44
2014-02-18,84.62,58.5,202.1,168.5,94.73
2014-02-19,85.0,58.34,201.1,168.0,95.18
2014-02-20,84.43,57.91,198.0,168.2,95.04
2014-02-21,85.22,58.09,201.0,169.15,94.85
2014-02-24,84.59,58.22,187.9,169.15,95.69
2014-02-25,83.95,58.33,190.1,172.95,96.8
2014-02-26,84.31,58.5,189.0,172.7,96.69
2014-02-27,83.8,58.08,188.35,173.0,96.01
2014-02-28,84.2,58.52,189.0,176.35,96.76
2014-03-03,81.65,56.6,183.2,169.75,92.97
2014-03-04,82.78,57.65,187.15,174.85,95.53
2014-03-05,82.48,57.13,185.6,173.15,95.56
2014-03-06,83.08,57.29,186.25,183.0,95.41
2014-03-07,81.86,56.37,183.55,177.2,92.8
2014-03-10,80.52,55.81,178.9,172.0,91.9
2014-03-11,81.21,55.95,181.25,174.0,92.97
2014-03-12,80.24,55.3,180.45,169.35,90.95
2014-03-13,80.12,54.4,178.9,166.55,89.3
2014-03-14,79.26,54.31,177.75,166.3,90.62
2014-03-17,80.08,55.56,180.3,169.6,93.69
2014-03-18,80.72,55.95,180.4,171.05,94.84
2014-03-19,86.6,56.01,181.8,172.95,94.31
2014-03-20,87.3,55.85,180.85,170.9,96.35
2014-03-21,88.4,56.6,179.95,170.75,97.75
2014-03-24,88.06,56.12,177.95,166.95,95.36
2014-03-25,89.45,56.8,180.95,170.5,97.15
2014-03-26,90.6,57.48,183.55,172.0,97.68
2014-03-27,91.28,58.3,184.25,172.4,97.58
2014-03-28,92.23,58.7,188.65,172.9,98.97
2014-03-31,91.62,58.76,188.1,173.9,97.7
2014-04-01,92.09,58.98,191.65,176.6,98.08
2014-04-02,92.65,58.83,191.0,179.0,98.38
2014-04-03,93.04,58.99,190.7,177.65,98.98
2014-04-04,93.85,59.15,191.7,178.1,99.84
2014-04-07,91.83,58.17,189.7,173.1,97.34
2014-04-08,91.42,58.22,189.9,170.4,98.03
2014-04-09,91.29,58.4,196.7,171.15,98.17
2014-04-10,90.51,58.3,196.25,170.4,97.26
2014-04-11,90.21,56.96,194.45,166.05,96.53
2014-04-14,90.14,57.6,192.4,164.9,96.35
2014-04-15,88.19,57.5,189.25,161.1,94.89
2014-04-16,90.41,58.43,193.65,169.4,96.63
2014-04-17,92.12,57.73,195.75,172.4,97.42
2014-04-22,94.02,57.9,198.55,176.1,99.03
2014-04-23,92.68,57.6,195.95,174.65,97.46
2014-04-24,91.46,57.48,196.25,174.3,97.49
2014-04-25,89.56,56.34,193.2,168.9,95.97
2014-04-28,89.84,56.74,194.55,166.65,93.59
2014-04-29,90.34,57.71,192.3,168.8,94.15
2014-04-30,90.18,58.04,194.1,168.85,95.0
2014-05-02,89.03,57.77,190.8,166.3,94.09
2014-05-05,88.75,56.74,190.8,165.05,94.25
2014-05-06,88.44,56.29,188.95,166.15,93.91
2014-05-07,88.19,56.05,187.9,166.2,95.84
2014-05-08,88.3,55.47,191.45,166.8,96.83
2014-05-09,88.12,54.84,190.8,163.7,96.67
2014-05-12,88.7,55.9,191.8,163.8,98.67
2014-05-13,89.45,56.01,191.65,165.2,99.82
2014-05-14,89.25,56.27,188.75,165.65,98.58
2014-05-15,88.11,55.4,187.7,162.15,96.44
2014-05-16,86.43,55.1,188.1,157.65,96.13
2014-05-19,88.18,54.8,189.85,160.3,95.71
2014-05-20,88.0,54.84,190.15,164.1,94.5
2014-05-21,88.7,55.44,190.85,165.45,94.43
2014-05-22,89.34,54.41,190.85,168.55,95.19
2014-05-23,89.88,54.54,192.85,169.65,96.31
2014-05-26,91.27,55.1,195.1,171.6,97.57
2014-05-27,91.77,55.79,195.0,173.8,97.45
2014-05-28,91.36,56.06,194.7,175.0,98.02
2014-05-29,92.13,56.09,195.3,172.9,97.8
2014-05-30,92.09,56.16,195.0,173.45,97.46
2014-06-02,91.48,55.8,195.65,172.8,97.96
2014-06-03,92.02,55.99,195.65,172.25,97.55
2014-06-04,91.27,55.61,192.8,173.45,97.94
2014-06-05,92.76,55.5,195.7,174.8,98.63
2014-06-06,92.88,55.15,196.95,176.55,99.09
2014-06-09,92.58,55.32,197.0,175.6,99.56
2014-06-10,92.02,55.56,195.5,174.35,99.88
2014-06-11,91.74,55.4,196.35,173.3,98.92
2014-06-12,91.36,55.67,197.35,172.8,98.79
2014-06-13,90.76,56.17,196.35,171.75,98.8
2014-06-16,90.93,56.66,195.15,171.55,98.82
2014-06-17,90.75,56.98,195.95,171.55,99.14
2014-06-18,91.41,57.36,195.6,171.4,98.86
2014-06-19,92.67,57.6,197.55,172.65,99.94
2014-06-20,92.56,57.24,196.85,173.95,100.25
2014-06-23,91.5,57.12,195.1,171.5,98.57
2014-06-24,94.1,57.31,194.35,170.0,98.52
2014-06-25,93.09,56.7,192.75,169.05,97.6
2014-06-26,92.48,56.3,190.6,168.6,96.5
2014-06-27,92.36,56.32,191.0,169.55,95.97
2014-06-30,92.62,56.4,191.8,169.15,96.45
2014-07-01,93.3,56.53,192.25,170.6,96.54
2014-07-02,93.88,56.82,192.8,172.2,96.5
2014-07-03,95.32,57.6,192.5,173.0,97.67
2014-07-04,95.15,57.74,191.95,171.2,97.43
2014-07-07,93.91,57.94,188.8,168.9,95.91
2014-07-08,92.7,57.35,185.0,165.5,94.0
2014-07-09,92.72,57.53,184.5,165.5,94.44
2014-07-10,91.42,56.97,184.4,164.4,92.65
2014-07-11,92.07,57.06,185.35,167.5,92.51
2014-07-14,92.83,58.08,186.55,167.85,93.59
2014-07-15,92.48,57.55,186.5,166.1,92.31
2014-07-16,95.25,58.0,189.1,168.15,94.3
2014-07-17,94.47,59.37,185.0,166.45,92.9
2014-07-18,93.61,60.2,183.5,164.65,92.49
2014-07-21,92.48,60.02,181.35,162.0,91.53
2014-07-22,93.97,60.74,182.3,165.4,93.54
2014-07-23,94.46,61.12,183.75,168.0,93.94
2014-07-24,95.51,60.7,183.35,169.55,94.45
2014-07-25,94.3,59.9,180.0,165.15,93.03
2014-07-28,92.21,59.82,176.1,164.35,93.16
2014-07-29,91.53,60.01,177.15,165.1,93.55
2014-07-30,90.97,59.74,175.7,164.75,92.7
2014-07-31,89.34,58.86,174.55,161.6,92.4
2014-08-01,87.63,57.57,173.05,158.35,90.12
2014-08-04,88.41,57.04,172.8,159.05,89.62
2014-08-05,88.5,58.18,170.0,157.9,90.12
2014-08-06,88.04,57.67,168.4,154.65,90.23
2014-08-07,86.2,57.45,166.7,152.3,89.22
2014-08-08,86.39,56.94,165.5,154.2,88.83
2014-08-11,88.83,58.01,168.5,159.7,90.47
2014-08-12,87.2,57.48,167.7,155.35,89.2
2014-08-13,87.83,57.64,167.9,155.7,90.92
2014-08-14,88.28,57.57,167.9,156.25,91.63
2014-08-15,86.24,56.6,165.5,153.45,90.66
2014-08-18,88.03,57.75,167.1,158.5,92.08
2014-08-19,89.02,58.53,170.15,163.45,92.79
2014-08-20,88.61,58.27,171.6,162.25,92.98
2014-08-21,89.78,58.69,172.75,165.1,94.88
2014-08-22,89.06,58.4,172.1,163.3,93.69
2014-08-25,91.13,59.66,174.35,164.85,96.14
2014-08-26,91.14,59.92,175.2,167.6,96.84
2014-08-27,90.28,59.87,174.2,166.4,96.39
2014-08-28,89.28,59.17,172.05,163.55,95.23
2014-08-29,88.6,59.2,170.85,162.5,95.34
2014-09-01,88.01,59.5,170.0,161.85,95.58
2014-09-02,87.99,59.8,171.55,162.65,96.09
2014-09-03,90.01,59.28,174.1,164.6,97.15
2014-09-04,91.54,59.99,177.35,166.5,98.59
2014-09-05,92.05,59.96,179.4,166.35,98.42
2014-09-08,91.91,60.66,179.55,167.95,98.04
2014-09-09,91.24,60.1,177.4,166.8,98.06
2014-09-10,90.33,59.97,175.95,166.55,97.7
2014-09-11,90.0,59.87,176.3,166.05,97.54
2014-09-12,89.43,59.86,175.5,164.05,97.09
2014-09-15,89.49,59.96,175.35,163.0,97.38
2014-09-16,89.27,59.54,174.45,161.35,97.69
2014-09-17,89.8,59.39,174.3,160.75,98.24
2014-09-18,90.38,59.89,175.8,165.3,97.82
2014-09-19,88.99,57.63,176.3,165.15,96.4
2014-09-22,86.77,57.98,174.05,159.7,95.97
2014-09-23,84.9,57.4,170.8,153.65,94.28
2014-09-24,86.79,57.57,170.15,155.4,94.63
2014-09-25,85.25,56.77,166.55,151.7,93.27
2014-09-26,85.64,57.31,166.3,153.8,93.91
2014-09-29,85.21,57.09,164.9,152.65,93.42
2014-09-30,85.02,57.1,164.4,150.65,94.37
2014-10-01,84.83,56.6,160.7,148.8,93.24
2014-10-02,83.62,55.99,157.65,147.2,91.4
2014-10-06,81.98,56.55,157.0,148.35,89.95
2014-10-07,82.33,55.92,157.05,148.6,87.96
2014-10-08,81.24,53.75,155.3,142.05,86.65
2014-10-09,82.5,54.65,155.6,144.15,87.01
2014-10-10,79.53,54.56,150.95,139.0,83.6
2014-10-13,79.44,54.17,153.2,140.25,84.5
2014-10-14,79.47,54.25,155.3,144.05,84.71
2014-10-15,77.41,52.56,150.25,140.65,82.34
2014-10-16,77.85,51.94,153.1,145.5,82.42
2014-10-17,80.57,54.01,160.0,151.65,84.2
2014-10-20,79.61,50.9,156.95,148.2,83.08
2014-10-21,81.35,51.87,159.3,152.0,85.43
2014-10-22,82.59,51.0,159.9,153.5,85.53
2014-10-23,83.15,52.36,161.3,152.8,86.64
2014-10-24,82.29,51.64,160.45,151.3,86.09
2014-10-27,81.29,51.44,158.35,150.05,85.56
2014-10-28,82.42,52.36,160.9,151.8,87.03
2014-10-29,82.67,52.14,162.1,152.65,87.31
2014-10-30,83.03,52.66,165.15,153.8,87.36
2014-10-31,85.32,54.24,170.05,156.65,89.91
2014-11-03,85.27,53.57,169.75,156.9,89.06
2014-11-04,82.89,52.96,168.6,157.25,87.9
2014-11-05,83.85,53.9,170.9,157.4,89.08
2014-11-06,84.38,54.45,173.45,158.2,89.61
2014-11-07,83.33,53.6,171.15,156.75,88.03
2014-11-10,83.91,54.09,172.05,157.9,88.58
2014-11-11,84.31,54.1,171.6,156.65,88.98
2014-11-12,82.71,53.18,169.05,152.55,87.89
2014-11-13,82.72,53.3,168.5,152.9,88.16
2014-11-14,83.06,53.44,169.95,155.1,88.5
2014-11-17,83.46,53.98,170.8,153.95,88.92
2014-11-18,84.43,54.74,174.35,155.7,90.96
2014-11-19,84.75,54.79,174.0,155.6,90.97
2014-11-20,84.9,54.88,174.4,158.25,90.89
2014-11-21,88.16,56.08,177.95,164.95,93.98
2014-11-24,89.4,56.56,179.95,167.6,94.3
2014-11-25,90.35,56.9,183.3,170.1,95.23
2014-11-26,90.48,56.86,182.65,168.2,95.93
2014-11-27,91.49,56.77,184.45,169.0,96.4
2014-11-28,91.95,56.68,185.2,169.2,95.16
2014-12-01,92.23,57.02,184.7,169.15,94.53
2014-12-02,91.81,56.93,183.8,168.3,93.8
2014-12-03,91.25,56.63,184.5,168.75,93.9
2014-12-04,89.87,55.59,182.55,170.35,92.56
2014-12-05,92.35,56.94,188.05,176.85,94.39
2014-12-08,91.6,57.1,186.25,174.6,94.11
2014-12-09,88.9,56.08,183.1,171.65,92.64
2014-12-10,89.79,55.8,182.85,170.9,93.11
2014-12-11,90.31,57.09,186.45,172.65,93.81
2014-12-12,87.98,55.59,181.65,166.65,91.38
2014-12-15,85.01,53.96,175.1,163.4,88.98
2014-12-16,88.06,54.86,178.55,169.25,91.44
2014-12-17,87.5,54.85,177.95,164.6,91.1
2014-12-18,90.33,56.93,184.55,170.75,93.86
2014-12-19,89.94,57.86,185.25,173.6,92.76
2014-12-22,90.02,57.85,185.95,174.55,93.81
2014-12-23,90.83,58.25,187.1,175.65,94.59
2014-12-29,91.01,58.73,186.6,177.0,94.85
2014-12-30,89.77,58.26,184.65,175.55,93.75
2015-01-02,88.01,58.26,182.5,171.75,93.76
2015-01-05,85.08,56.34,176.3,168.9,90.93
2015-01-06,85.83,55.07,177.4,167.85,90.85
2015-01-07,86.29,54.87,178.5,168.5,91.43
2015-01-08,89.39,56.07,183.85,174.15,94.42
2015-01-09,88.16,54.53,180.9,171.25,92.49
2015-01-12,88.65,57.05,181.75,176.05,93.44
